"x","y","Z_cell"
0.96427,0.50879,"lymphocyte"
0.96622,0.50775,"lymphocyte"
0.96478,0.5022,"lymphocyte"
0.9624,0.50375,"lymphocyte"
0.96929,0.50602,"lymphocyte"
0.96817,0.50434,"lymphocyte"
0.96738,0.51002,"lymphocyte"
0.96682,0.50257,"stroma"
0.96752,0.5092,"lymphocyte"
0.96831,0.5052,"stroma"
0.96059,0.50788,"lymphocyte"
0.96557,0.51038,"lymphocyte"
0.96389,0.51129,"blood"
0.96608,0.50479,"lymphocyte"
0.96859,0.50957,"lymphocyte"
0.96343,0.50502,"lymphocyte"
0.96422,0.50425,"blood"
0.96264,0.51047,"lymphocyte"
0.96571,0.50343,"stroma"
0.96608,0.50611,"stroma"
0.95971,0.51188,"lymphocyte"
0.96417,0.50339,"lymphocyte"
0.96194,0.51157,"blood"
0.96752,0.50693,"stroma"
0.96459,0.50698,"lymphocyte"
0.96887,0.5042,"stroma"
0.96003,0.50352,"stroma"
0.96338,0.50975,"stroma"
0.96715,0.50384,"blood"
0.96227,0.50943,"stroma"
0.96529,0.50411,"lymphocyte"
0.95929,0.5017,"stroma"
0.95933,0.50489,"blood"
0.96934,0.50684,"blood"
0.96734,0.50502,"stroma"
0.95924,0.50879,"stroma"
0.96296,0.50193,"stroma"
0.96068,0.50716,"blood"
0.96147,0.51897,"lymphocyte"
0.96822,0.51302,"lymphocyte"
0.96762,0.5157,"lymphocyte"
0.96399,0.51747,"lymphocyte"
0.96631,0.52038,"lymphocyte"
0.96515,0.51456,"stroma"
0.96133,0.51307,"lymphocyte"
0.96715,0.51475,"lymphocyte"
0.96082,0.51211,"lymphocyte"
0.96217,0.51552,"stroma"
0.9591,0.51893,"stroma"
0.96757,0.51211,"lymphocyte"
0.96306,0.52015,"lymphocyte"
0.96669,0.51534,"lymphocyte"
0.96594,0.51952,"stroma"
0.96189,0.51684,"lymphocyte"
0.96068,0.51888,"lymphocyte"
0.96915,0.52029,"stroma"
0.96487,0.51297,"lymphocyte"
0.9632,0.5157,"stroma"
0.96208,0.51411,"lymphocyte"
0.95891,0.51656,"lymphocyte"
0.96427,0.51207,"lymphocyte"
0.96692,0.51829,"lymphocyte"
0.96757,0.51766,"lymphocyte"
0.9624,0.51261,"stroma"
0.96892,0.51716,"stroma"
0.95957,0.51447,"blood"
0.96562,0.51575,"stroma"
0.96399,0.52147,"lymphocyte"
0.96203,0.51711,"stroma"
0.96124,0.51975,"stroma"
0.96506,0.52156,"blood"
0.96906,0.51511,"stroma"
0.96473,0.51652,"stroma"
0.95971,0.51193,"lymphocyte"
0.96682,0.52093,"lymphocyte"
0.96096,0.52106,"stroma"
0.96845,0.51207,"stroma"
0.96631,0.51393,"blood"
0.96515,0.51834,"stroma"
0.96575,0.51693,"stroma"
0.9692,0.51847,"stroma"
0.96399,0.51847,"blood"
0.96403,0.51234,"stroma"
0.96827,0.51711,"stroma"
0.96501,0.52015,"stroma"
0.9679,0.52075,"stroma"
0.96808,0.5192,"stroma"
0.95938,0.51252,"stroma"
0.96403,0.51952,"stroma"
0.96575,0.51252,"stroma"
0.96059,0.51329,"stroma"
0.95896,0.51734,"stroma"
0.95952,0.5157,"stroma"
0.96254,0.51979,"stroma"
0.95966,0.52015,"stroma"
0.96133,0.52556,"lymphocyte"
0.9651,0.52406,"lymphocyte"
0.96306,0.52243,"lymphocyte"
0.96301,0.53138,"stroma"
0.96529,0.52633,"stroma"
0.96436,0.52861,"stroma"
0.96199,0.5322,"blood"
0.96008,0.5272,"stroma"
0.96855,0.52356,"lymphocyte"
0.96636,0.52683,"lymphocyte"
0.96459,0.53238,"stroma"
0.96101,0.53233,"lymphocyte"
0.96836,0.52584,"stroma"
0.96929,0.52979,"lymphocyte"
0.95952,0.52802,"stroma"
0.96785,0.52538,"stroma"
0.96492,0.52315,"stroma"
0.96603,0.53129,"stroma"
0.96901,0.52424,"stroma"
0.96594,0.52434,"lymphocyte"
0.96171,0.53033,"lymphocyte"
0.96296,0.52956,"lymphocyte"
0.96776,0.5277,"stroma"
0.96738,0.52702,"stroma"
0.96147,0.52284,"stroma"
0.96115,0.52693,"stroma"
0.96189,0.52697,"stroma"
0.9638,0.52902,"lymphocyte"
0.96464,0.5222,"lymphocyte"
0.96659,0.5302,"stroma"
0.96106,0.52929,"blood"
0.96017,0.52334,"stroma"
0.96403,0.52738,"lymphocyte"
0.96338,0.52856,"stroma"
0.9658,0.52856,"stroma"
0.96678,0.53197,"stroma"
0.95994,0.52461,"stroma"
0.9672,0.5237,"stroma"
0.96422,0.52724,"necrosis"
0.96385,0.53524,"lymphocyte"
0.96315,0.53711,"lymphocyte"
0.96883,0.53661,"stroma"
0.96259,0.5401,"lymphocyte"
0.96189,0.5377,"lymphocyte"
0.96441,0.5372,"lymphocyte"
0.96343,0.53938,"lymphocyte"
0.96748,0.53842,"lymphocyte"
0.96352,0.53633,"lymphocyte"
0.96506,0.53352,"lymphocyte"
0.96757,0.54256,"stroma"
0.96487,0.53665,"stroma"
0.9611,0.54006,"stroma"
0.96147,0.54219,"stroma"
0.95933,0.53492,"stroma"
0.96864,0.53474,"stroma"
0.96562,0.53283,"lymphocyte"
0.96682,0.54038,"stroma"
0.96208,0.5327,"lymphocyte"
0.9692,0.53297,"stroma"
0.95905,0.54183,"stroma"
0.96361,0.53974,"stroma"
0.96608,0.53679,"stroma"
0.96841,0.53801,"stroma"
0.96655,0.53329,"blood"
0.96776,0.53515,"blood"
0.96645,0.5347,"stroma"
0.96078,0.53851,"stroma"
0.96259,0.53579,"stroma"
0.96343,0.53847,"blood"
0.96748,0.53438,"stroma"
0.96347,0.53401,"blood"
0.96147,0.5342,"stroma"
0.96101,0.54238,"stroma"
0.96575,0.54051,"stroma"
0.96399,0.53865,"stroma"
0.96678,0.5327,"stroma"
0.96264,0.54074,"stroma"
0.96306,0.53306,"stroma"
0.96776,0.54001,"stroma"
0.96343,0.54151,"stroma"
0.96562,0.54565,"lymphocyte"
0.96264,0.54438,"lymphocyte"
0.96585,0.55087,"lymphocyte"
0.96636,0.54619,"blood"
0.9685,0.55165,"stroma"
0.9618,0.54856,"lymphocyte"
0.96259,0.54774,"lymphocyte"
0.9598,0.54865,"stroma"
0.96287,0.54533,"lymphocyte"
0.96892,0.55019,"lymphocyte"
0.96106,0.54438,"stroma"
0.96724,0.5451,"stroma"
0.96408,0.54383,"stroma"
0.96427,0.54601,"stroma"
0.96399,0.54824,"stroma"
0.96422,0.54579,"stroma"
0.96487,0.54719,"lymphocyte"
0.96408,0.54719,"stroma"
0.96343,0.55278,"stroma"
0.96185,0.55033,"lymphocyte"
0.96873,0.54842,"stroma"
0.96771,0.54842,"stroma"
0.96338,0.55165,"stroma"
0.96692,0.54638,"lymphocyte"
0.96557,0.54283,"stroma"
0.96064,0.55283,"stroma"
0.95947,0.54438,"stroma"
0.96543,0.5481,"stroma"
0.96636,0.5526,"stroma"
0.96036,0.55037,"stroma"
0.96552,0.54429,"stroma"
0.9672,0.55178,"blood"
0.96296,0.54947,"stroma"
0.96887,0.5491,"stroma"
0.96631,0.54951,"stroma"
0.96631,0.55278,"stroma"
0.95971,0.55215,"stroma"
0.9618,0.55178,"blood"
0.96399,0.54374,"stroma"
0.96864,0.55687,"stroma"
0.96794,0.55965,"stroma"
0.9624,0.56242,"stroma"
0.96375,0.55446,"stroma"
0.96189,0.55719,"lymphocyte"
0.96441,0.55869,"stroma"
0.96845,0.56201,"lymphocyte"
0.96347,0.55301,"stroma"
0.96757,0.56133,"stroma"
0.96631,0.55465,"stroma"
0.96543,0.55665,"stroma"
0.96901,0.55465,"lymphocyte"
0.96236,0.55528,"stroma"
0.96845,0.55342,"lymphocyte"
0.96199,0.55342,"stroma"
0.95938,0.56314,"stroma"
0.9598,0.55765,"stroma"
0.96743,0.5546,"stroma"
0.96115,0.55501,"stroma"
0.96008,0.55937,"stroma"
0.96636,0.55347,"stroma"
0.9671,0.55574,"stroma"
0.96129,0.55624,"blood"
0.9652,0.55315,"stroma"
0.95901,0.55433,"lymphocyte"
0.9632,0.55842,"stroma"
0.95901,0.55946,"stroma"
0.95966,0.55628,"stroma"
0.96059,0.55728,"stroma"
0.95943,0.56174,"stroma"
0.96613,0.56292,"stroma"
0.96617,0.56046,"stroma"
0.96059,0.56251,"stroma"
0.96524,0.55506,"stroma"
0.96571,0.56469,"stroma"
0.95999,0.57323,"lymphocyte"
0.96738,0.56969,"stroma"
0.96259,0.57346,"lymphocyte"
0.96636,0.57169,"stroma"
0.96454,0.56846,"stroma"
0.96803,0.57305,"stroma"
0.95929,0.5696,"stroma"
0.95994,0.57201,"lymphocyte"
0.9692,0.56524,"lymphocyte"
0.96231,0.56455,"stroma"
0.96171,0.56873,"lymphocyte"
0.95915,0.57214,"lymphocyte"
0.96175,0.56964,"stroma"
0.96068,0.56828,"stroma"
0.96673,0.57346,"stroma"
0.96529,0.56687,"stroma"
0.95896,0.57101,"stroma"
0.96101,0.57069,"stroma"
0.96338,0.56596,"stroma"
0.95938,0.56333,"stroma"
0.96906,0.57219,"lymphocyte"
0.95933,0.57332,"lymphocyte"
0.96622,0.56646,"stroma"
0.96175,0.57287,"stroma"
0.96562,0.56833,"stroma"
0.96655,0.56851,"lymphocyte"
0.96347,0.57219,"stroma"
0.96701,0.56546,"stroma"
0.96589,0.57119,"stroma"
0.96101,0.57064,"stroma"
0.96817,0.56414,"stroma"
0.96166,0.56837,"stroma"
0.96673,0.56746,"tumor"
0.96608,0.56337,"stroma"
0.96129,0.57282,"stroma"
0.96762,0.5721,"stroma"
0.96487,0.56433,"stroma"
0.9645,0.57092,"stroma"
0.96045,0.57941,"stroma"
0.96036,0.58178,"stroma"
0.95915,0.57582,"stroma"
0.96129,0.5835,"lymphocyte"
0.96026,0.57396,"lymphocyte"
0.96687,0.578,"lymphocyte"
0.95943,0.57487,"lymphocyte"
0.96562,0.58105,"lymphocyte"
0.96236,0.58019,"stroma"
0.96431,0.57364,"stroma"
0.95896,0.58169,"tumor"
0.96031,0.57564,"lymphocyte"
0.96431,0.58,"stroma"
0.96468,0.57741,"lymphocyte"
0.96566,0.57532,"stroma"
0.96022,0.57832,"lymphocyte"
0.96445,0.58191,"stroma"
0.96878,0.58209,"blood"
0.9685,0.57523,"stroma"
0.96822,0.58178,"stroma"
0.9598,0.57987,"stroma"
0.96171,0.57701,"stroma"
0.95999,0.58369,"stroma"
0.96394,0.57551,"stroma"
0.96929,0.57405,"stroma"
0.9671,0.57746,"stroma"
0.96706,0.58187,"stroma"
0.96813,0.57973,"stroma"
0.96496,0.5791,"stroma"
0.9625,0.57687,"stroma"
0.96157,0.5786,"stroma"
0.96199,0.57451,"stroma"
0.96357,0.57864,"stroma"
0.96678,0.57405,"stroma"
0.96403,0.59373,"stroma"
0.96078,0.58582,"stroma"
0.96208,0.5885,"stroma"
0.96264,0.59187,"stroma"
0.96208,0.58978,"stroma"
0.96692,0.58419,"stroma"
0.96869,0.59314,"stroma"
0.96124,0.58537,"stroma"
0.96315,0.58932,"stroma"
0.96292,0.59359,"stroma"
0.96115,0.59182,"stroma"
0.96008,0.58882,"stroma"
0.96822,0.58623,"stroma"
0.96003,0.58396,"stroma"
0.96529,0.58755,"stroma"
0.96501,0.59164,"stroma"
0.96115,0.59387,"stroma"
0.95985,0.58778,"stroma"
0.96408,0.58932,"lymphocyte"
0.95943,0.59314,"stroma"
0.96492,0.58555,"stroma"
0.95924,0.58623,"tumor"
0.96743,0.58537,"blood"
0.96552,0.594,"blood"
0.96687,0.58741,"stroma"
0.96436,0.59337,"stroma"
0.96436,0.58882,"stroma"
0.96655,0.594,"stroma"
0.9691,0.58928,"stroma"
0.95999,0.59027,"stroma"
0.96482,0.58637,"stroma"
0.96752,0.585,"blood"
0.96394,0.59187,"stroma"
0.96361,0.59777,"lymphocyte"
0.96422,0.59414,"stroma"
0.9691,0.59691,"lymphocyte"
0.96473,0.60109,"stroma"
0.96892,0.59432,"stroma"
0.96227,0.59696,"stroma"
0.96468,0.60427,"stroma"
0.96324,0.59609,"lymphocyte"
0.96575,0.59791,"stroma"
0.96687,0.60027,"stroma"
0.96678,0.59827,"stroma"
0.96627,0.59582,"lymphocyte"
0.96636,0.60191,"stroma"
0.96343,0.59991,"lymphocyte"
0.96478,0.59818,"stroma"
0.96045,0.59941,"stroma"
0.96622,0.59955,"lymphocyte"
0.95901,0.59859,"ductal epithelium"
0.96385,0.60118,"lymphocyte"
0.95905,0.59573,"stroma"
0.96231,0.60427,"stroma"
0.96347,0.60386,"stroma"
0.96394,0.60036,"stroma"
0.96631,0.59682,"stroma"
0.96143,0.60105,"lymphocyte"
0.9624,0.60136,"stroma"
0.96133,0.60259,"stroma"
0.96431,0.59982,"stroma"
0.96529,0.60023,"stroma"
0.96641,0.60023,"lymphocyte"
0.96543,0.59923,"stroma"
0.95971,0.60391,"stroma"
0.96389,0.60254,"stroma"
0.96473,0.5975,"stroma"
0.96757,0.59582,"stroma"
0.96748,0.60423,"stroma"
0.96552,0.59418,"stroma"
0.96817,0.61018,"stroma"
0.96678,0.6145,"lymphocyte"
0.9591,0.6055,"blood"
0.96506,0.60836,"stroma"
0.96501,0.61232,"stroma"
0.96557,0.60477,"stroma"
0.96306,0.61245,"ductal epithelium"
0.96562,0.60564,"stroma"
0.9692,0.60886,"stroma"
0.96213,0.60568,"ductal epithelium"
0.96185,0.60841,"tumor"
0.96231,0.61304,"ductal epithelium"
0.96338,0.6085,"ductal epithelium"
0.96366,0.60454,"stroma"
0.96673,0.605,"stroma"
0.96026,0.60977,"tumor"
0.96482,0.61409,"stroma"
0.96324,0.61054,"tumor"
0.9665,0.61182,"lymphocyte"
0.96785,0.60832,"stroma"
0.96087,0.60745,"tumor"
0.96655,0.61336,"lymphocyte"
0.96748,0.60441,"stroma"
0.96785,0.61313,"stroma"
0.96599,0.61091,"stroma"
0.96887,0.60441,"stroma"
0.96008,0.60477,"stroma"
0.96138,0.61404,"stroma"
0.96092,0.61272,"stroma"
0.96482,0.61045,"stroma"
0.96673,0.60495,"stroma"
0.96543,0.61268,"stroma"
0.96417,0.61209,"ductal epithelium"
0.9632,0.61586,"stroma"
0.96669,0.617,"stroma"
0.95957,0.62472,"stroma"
0.96724,0.61613,"stroma"
0.96617,0.61895,"stroma"
0.96431,0.61663,"stroma"
0.96408,0.61518,"stroma"
0.96496,0.6239,"stroma"
0.95891,0.622,"ductal epithelium"
0.9665,0.62295,"stroma"
0.96092,0.62209,"ductal epithelium"
0.96371,0.61881,"stroma"
0.96227,0.6189,"tumor"
0.96901,0.61813,"stroma"
0.9591,0.62013,"ductal epithelium"
0.96222,0.62304,"ductal epithelium"
0.96752,0.62027,"stroma"
0.96315,0.62186,"lymphocyte"
0.96938,0.62154,"stroma"
0.95971,0.615,"tumor"
0.96073,0.6195,"ductal epithelium"
0.96334,0.62477,"ductal epithelium"
0.96003,0.61727,"stroma"
0.96696,0.61945,"lymphocyte"
0.96352,0.62054,"stroma"
0.96803,0.61904,"stroma"
0.96199,0.617,"necrosis"
0.96366,0.62313,"tumor"
0.96627,0.62413,"stroma"
0.96748,0.62349,"stroma"
0.96627,0.62109,"stroma"
0.96645,0.61768,"stroma"
0.95943,0.61918,"stroma"
0.9672,0.62204,"stroma"
0.9658,0.61591,"stroma"
0.96878,0.62036,"stroma"
0.96906,0.61791,"stroma"
0.96901,0.62349,"stroma"
0.96422,0.62995,"stroma"
0.96808,0.62936,"stroma"
0.96808,0.62568,"stroma"
0.9685,0.63399,"stroma"
0.96492,0.62854,"blood"
0.96115,0.63099,"tumor"
0.96501,0.62745,"blood"
0.9631,0.63422,"stroma"
0.96124,0.63358,"stroma"
0.9672,0.62963,"stroma"
0.96524,0.63181,"lymphocyte"
0.96119,0.62672,"tumor"
0.96208,0.63177,"tumor"
0.96199,0.62827,"ductal epithelium"
0.95943,0.63058,"tumor"
0.96543,0.62622,"stroma"
0.96427,0.62559,"stroma"
0.96562,0.63027,"lymphocyte"
0.96599,0.62622,"stroma"
0.95901,0.62622,"stroma"
0.96185,0.62999,"tumor"
0.95919,0.63277,"tumor"
0.96934,0.62768,"stroma"
0.95957,0.62868,"ductal epithelium"
0.96524,0.62822,"stroma"
0.96315,0.62686,"tumor"
0.9685,0.62649,"stroma"
0.96022,0.63336,"ductal epithelium"
0.95901,0.63472,"ductal epithelium"
0.96897,0.63045,"stroma"
0.96324,0.63349,"stroma"
0.96897,0.63377,"stroma"
0.96938,0.63067,"stroma"
0.96622,0.63554,"stroma"
0.9604,0.64331,"blood"
0.96436,0.63517,"stroma"
0.96264,0.63649,"stroma"
0.9604,0.64522,"stroma"
0.95971,0.63826,"tumor"
0.95961,0.64213,"stroma"
0.96385,0.6454,"stroma"
0.96631,0.64535,"stroma"
0.96185,0.63645,"stroma"
0.96129,0.64322,"blood"
0.95905,0.64035,"stroma"
0.96613,0.64026,"stroma"
0.96119,0.6399,"stroma"
0.96245,0.63904,"stroma"
0.96334,0.64067,"lymphocyte"
0.96017,0.63549,"stroma"
0.96887,0.63917,"stroma"
0.96803,0.63858,"stroma"
0.96487,0.64322,"lymphocyte"
0.96287,0.6414,"lymphocyte"
0.96026,0.63704,"stroma"
0.9618,0.64467,"lymphocyte"
0.96706,0.63663,"stroma"
0.95938,0.64394,"lymphocyte"
0.96143,0.64181,"blood"
0.96538,0.64208,"stroma"
0.96729,0.63763,"stroma"
0.9652,0.64476,"blood"
0.96515,0.63817,"stroma"
0.96575,0.63681,"stroma"
0.96729,0.64367,"stroma"
0.9618,0.64322,"stroma"
0.96603,0.64531,"stroma"
0.96454,0.63822,"stroma"
0.96343,0.64067,"stroma"
0.96794,0.63667,"stroma"
0.96906,0.64803,"stroma"
0.96068,0.65031,"stroma"
0.95891,0.6489,"blood"
0.95901,0.64613,"stroma"
0.96589,0.65544,"stroma"
0.96301,0.64753,"stroma"
0.9591,0.64949,"lymphocyte"
0.9678,0.64844,"stroma"
0.96385,0.64544,"stroma"
0.96441,0.6479,"stroma"
0.96292,0.65176,"lymphocyte"
0.96692,0.65526,"stroma"
0.96371,0.65362,"stroma"
0.96631,0.64994,"stroma"
0.96017,0.64713,"stroma"
0.96492,0.64594,"lymphocyte"
0.96147,0.6484,"stroma"
0.95989,0.6494,"stroma"
0.95901,0.65408,"lymphocyte"
0.96482,0.65544,"lymphocyte"
0.96012,0.64799,"stroma"
0.96799,0.65517,"stroma"
0.96347,0.65485,"blood"
0.96701,0.64767,"stroma"
0.96324,0.64881,"stroma"
0.96213,0.65312,"stroma"
0.96627,0.64544,"stroma"
0.96878,0.64958,"stroma"
0.96096,0.6479,"stroma"
0.96883,0.65117,"stroma"
0.9605,0.65458,"stroma"
0.96236,0.65349,"stroma"
0.96282,0.65549,"stroma"
0.96036,0.64594,"lymphocyte"
0.96301,0.64572,"stroma"
0.96436,0.64753,"stroma"
0.9611,0.65144,"stroma"
0.96575,0.64567,"stroma"
0.96138,0.64922,"stroma"
0.96427,0.64999,"blood"
0.96268,0.65685,"stroma"
0.96766,0.66071,"stroma"
0.96785,0.66289,"stroma"
0.9658,0.6559,"stroma"
0.96054,0.66412,"stroma"
0.96878,0.65717,"stroma"
0.9598,0.65649,"lymphocyte"
0.96185,0.66026,"lymphocyte"
0.95989,0.66185,"stroma"
0.96199,0.6564,"stroma"
0.96534,0.6638,"stroma"
0.96171,0.6613,"lymphocyte"
0.96692,0.66112,"lymphocyte"
0.96506,0.6613,"stroma"
0.96408,0.66158,"stroma"
0.96599,0.66103,"lymphocyte"
0.96119,0.66217,"stroma"
0.96803,0.65799,"stroma"
0.95901,0.66062,"stroma"
0.96268,0.66449,"stroma"
0.96608,0.6604,"stroma"
0.96482,0.65867,"stroma"
0.9691,0.65944,"lymphocyte"
0.96869,0.66508,"stroma"
0.96431,0.66121,"stroma"
0.96292,0.66267,"stroma"
0.96687,0.66249,"stroma"
0.96794,0.65612,"stroma"
0.95952,0.65803,"stroma"
0.96422,0.66549,"stroma"
0.96682,0.6613,"stroma"
0.96106,0.65858,"stroma"
0.96915,0.66262,"stroma"
0.96236,0.65844,"stroma"
0.96659,0.67094,"stroma"
0.96403,0.67212,"stroma"
0.96682,0.67244,"stroma"
0.96478,0.67544,"stroma"
0.96562,0.66608,"stroma"
0.96138,0.67198,"stroma"
0.96487,0.6683,"stroma"
0.96147,0.66703,"stroma"
0.96552,0.66958,"lymphocyte"
0.96817,0.66717,"stroma"
0.96575,0.67421,"stroma"
0.96906,0.66771,"stroma"
0.9611,0.67512,"stroma"
0.96119,0.67312,"stroma"
0.96366,0.67494,"stroma"
0.96748,0.67276,"stroma"
0.96399,0.66903,"stroma"
0.96534,0.67089,"stroma"
0.96636,0.66689,"necrosis"
0.96817,0.67385,"necrosis"
0.95896,0.67448,"stroma"
0.96585,0.66748,"necrosis"
0.96776,0.67376,"stroma"
0.96766,0.67003,"stroma"
0.96627,0.67394,"stroma"
0.95938,0.66989,"stroma"
0.96608,0.67612,"stroma"
0.96687,0.66876,"stroma"
0.96566,0.66748,"tumor"
0.96445,0.67271,"lymphocyte"
0.96185,0.66876,"stroma"
0.96934,0.67471,"stroma"
0.96087,0.66599,"stroma"
0.96045,0.66721,"stroma"
0.96259,0.6828,"stroma"
0.96803,0.67644,"stroma"
0.96543,0.68503,"stroma"
0.96338,0.68462,"stroma"
0.96915,0.68071,"stroma"
0.96017,0.68312,"stroma"
0.96287,0.68634,"stroma"
0.96194,0.68621,"stroma"
0.96743,0.68012,"stroma"
0.96082,0.68125,"stroma"
0.96385,0.67739,"stroma"
0.96599,0.67726,"stroma"
0.96845,0.68434,"stroma"
0.96468,0.68025,"stroma"
0.96422,0.68234,"lymphocyte"
0.96138,0.67862,"stroma"
0.96929,0.68348,"stroma"
0.96315,0.67757,"stroma"
0.95938,0.68216,"stroma"
0.96175,0.67957,"lymphocyte"
0.96031,0.68407,"stroma"
0.96231,0.68462,"stroma"
0.96627,0.67844,"stroma"
0.9604,0.67944,"stroma"
0.96157,0.68025,"stroma"
0.96738,0.68116,"stroma"
0.96464,0.67785,"stroma"
0.96706,0.68598,"stroma"
0.96124,0.68316,"stroma"
0.96306,0.68071,"stroma"
0.95943,0.68498,"stroma"
0.96478,0.68007,"stroma"
0.96417,0.68998,"stroma"
0.96548,0.69648,"stroma"
0.96259,0.6948,"lymphocyte"
0.96836,0.69321,"stroma"
0.96631,0.68993,"stroma"
0.96138,0.69152,"stroma"
0.96338,0.69671,"stroma"
0.96366,0.69102,"stroma"
0.95901,0.68662,"stroma"
0.96506,0.68771,"stroma"
0.95961,0.69461,"stroma"
0.9625,0.69298,"lymphocyte"
0.95989,0.69062,"stroma"
0.96613,0.69566,"stroma"
0.95999,0.68834,"stroma"
0.96166,0.69671,"stroma"
0.9605,0.69389,"stroma"
0.96045,0.68721,"stroma"
0.96752,0.69611,"stroma"
0.96282,0.68725,"stroma"
0.9638,0.69648,"stroma"
0.96031,0.69198,"stroma"
0.96617,0.69502,"stroma"
0.96227,0.69389,"lymphocyte"
0.96306,0.69339,"lymphocyte"
0.9685,0.69616,"stroma"
0.96827,0.68839,"stroma"
0.96897,0.6868,"stroma"
0.96217,0.69184,"stroma"
0.96752,0.6958,"stroma"
0.96175,0.68848,"stroma"
0.95957,0.69284,"stroma"
0.96887,0.69034,"stroma"
0.96855,0.69239,"stroma"
0.9638,0.69493,"lymphocyte"
0.96608,0.69257,"stroma"
0.95971,0.69675,"stroma"
0.96092,0.69039,"stroma"
0.96408,0.68748,"stroma"
0.96403,0.69002,"stroma"
0.96627,0.69389,"stroma"
0.96524,0.68653,"stroma"
0.96389,0.69766,"stroma"
0.96231,0.7062,"stroma"
0.96161,0.69693,"stroma"
0.96729,0.7022,"stroma"
0.9631,0.69993,"stroma"
0.96515,0.70652,"stroma"
0.9624,0.7018,"stroma"
0.96078,0.69998,"stroma"
0.96669,0.6983,"lymphocyte"
0.96803,0.70066,"stroma"
0.96445,0.70339,"lymphocyte"
0.96352,0.70279,"stroma"
0.95915,0.7047,"stroma"
0.96566,0.70434,"lymphocyte"
0.96571,0.70334,"lymphocyte"
0.96729,0.69911,"stroma"
0.96799,0.70616,"stroma"
0.9672,0.70034,"stroma"
0.96343,0.70475,"stroma"
0.96729,0.70193,"stroma"
0.96845,0.69721,"stroma"
0.96073,0.69702,"stroma"
0.95952,0.69771,"stroma"
0.96524,0.70625,"stroma"
0.96678,0.69689,"stroma"
0.96757,0.69711,"stroma"
0.96799,0.70498,"stroma"
0.95891,0.69775,"stroma"
0.96092,0.70448,"stroma"
0.96208,0.69893,"stroma"
0.96534,0.69702,"stroma"
0.96171,0.70616,"stroma"
0.96282,0.69702,"stroma"
0.96096,0.70816,"stroma"
0.96175,0.71093,"stroma"
0.9645,0.71066,"stroma"
0.96045,0.7162,"stroma"
0.96562,0.71084,"lymphocyte"
0.96524,0.70838,"lymphocyte"
0.96706,0.71679,"stroma"
0.96776,0.71007,"stroma"
0.96194,0.71284,"stroma"
0.95905,0.70975,"stroma"
0.96664,0.70743,"lymphocyte"
0.95961,0.71193,"stroma"
0.9671,0.71316,"stroma"
0.96003,0.71447,"stroma"
0.96543,0.71238,"lymphocyte"
0.9645,0.70879,"lymphocyte"
0.96389,0.7082,"stroma"
0.96222,0.70716,"stroma"
0.96166,0.70729,"stroma"
0.96045,0.71152,"stroma"
0.96627,0.71247,"lymphocyte"
0.96669,0.71102,"stroma"
0.96468,0.70929,"lymphocyte"
0.96445,0.71047,"stroma"
0.95901,0.71411,"stroma"
0.96845,0.7172,"stroma"
0.96785,0.71038,"stroma"
0.96096,0.71434,"lymphocyte"
0.96552,0.71543,"stroma"
0.96385,0.71456,"stroma"
0.96743,0.70848,"stroma"
0.96101,0.71288,"stroma"
0.96887,0.71061,"stroma"
0.96268,0.7142,"stroma"
0.9692,0.70711,"stroma"
0.96292,0.71152,"stroma"
0.95919,0.70957,"stroma"
0.96636,0.71238,"stroma"
0.96361,0.72524,"stroma"
0.96199,0.72665,"stroma"
0.96199,0.7247,"stroma"
0.95966,0.71879,"stroma"
0.96636,0.72524,"stroma"
0.96119,0.72643,"blood"
0.9632,0.71929,"stroma"
0.96655,0.72338,"stroma"
0.95933,0.72693,"stroma"
0.9679,0.71943,"stroma"
0.95896,0.72097,"stroma"
0.96687,0.71806,"stroma"
0.96259,0.71775,"stroma"
0.96831,0.72638,"stroma"
0.96092,0.72733,"stroma"
0.96268,0.72234,"stroma"
0.96827,0.72429,"stroma"
0.95975,0.72524,"stroma"
0.96734,0.72065,"lymphocyte"
0.96599,0.72047,"stroma"
0.96157,0.72265,"stroma"
0.9591,0.72424,"stroma"
0.96729,0.72206,"stroma"
0.96831,0.71747,"stroma"
0.96827,0.72193,"stroma"
0.96203,0.72683,"stroma"
0.96468,0.71784,"stroma"
0.96082,0.72056,"stroma"
0.96064,0.72315,"stroma"
0.9632,0.72752,"stroma"
0.96771,0.72411,"stroma"
0.95901,0.72061,"stroma"
0.95901,0.71843,"stroma"
0.96566,0.72833,"stroma"
0.96031,0.72824,"stroma"
0.96548,0.73024,"stroma"
0.96068,0.73683,"stroma"
0.96101,0.72974,"blood"
0.96031,0.73102,"stroma"
0.96203,0.73306,"blood"
0.96841,0.73742,"blood"
0.96785,0.73306,"stroma"
0.96119,0.73183,"blood"
0.96133,0.73556,"stroma"
0.96268,0.73692,"stroma"
0.96445,0.73206,"stroma"
0.96213,0.73438,"blood"
0.96361,0.73706,"lymphocyte"
0.96808,0.73047,"stroma"
0.96822,0.72793,"stroma"
0.96655,0.73179,"stroma"
0.96087,0.72933,"blood"
0.96762,0.73697,"stroma"
0.96161,0.73352,"stroma"
0.96254,0.73492,"stroma"
0.96087,0.73015,"blood"
0.96678,0.73611,"blood"
0.9645,0.73774,"lymphocyte"
0.96166,0.73711,"lymphocyte"
